id,language,question_type,question_text,question_image_url,option_1,option_2,option_3,option_4,correct_index,category,tags,hint,enabled,preview_q,preview_o1,preview_o2,preview_o3,preview_o4
vq-062,bn,image_to_text,সিলিকা জেলের রঙ নীল থাকা মানে এটি বর্তমানে কী অবস্থায় আছে?,img_16u1vH7ZuzvR3OlKaSbspKGgZ5OrQZpoI.jpg,শুষ্ক ও কার্যকর অবস্থায় আছে,পুরোপুরি ভিজে গেছে,নষ্ট হয়ে গেছে,বাতিলযোগ্য,0,Breather Status,silica_gel,নীল রঙ নির্দেশ করে যে এটি এখনো আর্দ্রতা শোষণ করতে সক্ষম।,TRUE,,,,,
vq-063,bn,image_to_text,ট্রান্সফরমারের ভেতরে শুষ্ক বাতাস প্রবেশ নিশ্চিত করা এর প্রধান কাজ। এটি কি?,img_16u1vH7ZuzvR3OlKaSbspKGgZ5OrQZpoI.jpg,সিলিকা জেল ব্রিদার,রেডিয়েটর,মেইন ট্যাঙ্ক,হুইল,0,Breather Function,breather,ব্রিদার বাতাসের আর্দ্রতা ছেঁকে ভেতরে পাঠায়।,TRUE,,,,,
vq-064,bn,image_to_text,ছবি���ে প্রদর্শিত এই ধাতব দণ্ডটি মূলত কী?,https://drive.google.com/file/d/1DL3OWr1tS56qzN1a1qBZ0UkcwBkxlhH1/view?usp=drive_link,এইচটি  বুশিং রড,আর্থিং রড,রেডিয়েটর পাইপ,ব্রিদার পাইপ,0,Spare Parts Identification,ht_rod,এটি উচ্চ ভোল্টেজ সাইডের বিদ্যুৎ পরিবহনের প্রধান দণ্ড।,TRUE,,,,,
vq-065,bn,image_to_text,এই বুশিং রডটি সাধারণত কোন ধাতু দিয়ে তৈরি করা হয়?,https://drive.google.com/file/d/1DL3OWr1tS56qzN1a1qBZ0UkcwBkxlhH1/view?usp=drive_link,তামা বা ব্রাস,লোহা,অ্যালুমিনিয়াম,প্লাস্টিক,0,Spare Parts Material,ht_rod,বিদ্যুৎ সুপরিবাহী হওয়ার জন্য তামা বা ব্রাস ব্যবহার হয়।,TRUE,,,,,
vq-066,bn,image_to_text,এই রডটি ট্রান্সফরমারের কোন ইনসুলেটরের ভেতর দিয়ে ঢুকিয়ে বসানো হয়?,https://drive.google.com/file/d/1DL3OWr1tS56qzN1a1qBZ0UkcwBkxlhH1/view?usp=drive_link,পোরসেলিন বুশিং ইন��ুলেটর,গ্লাস ই���সুলেটর,রবার বুশ,কাঠের ফ্রেম,0,Spare Parts Context,ht_rod,এটি পোরসেলিন বুশিংয়ের মাঝখান দিয়ে পার করা হয়।,TRUE,,,,,
vq-084,bn,image_to_text,নিচের কোন ভূমিকাটি হেলমেটের সবচেয়ে বাইরের শক্ত প্রতিরক্ষামূলক স্তর পালন করে?,img_17qyHjE-mQFkd1gJuY8wm2r7X_NFbK20L.jpg,পতনশীল বস্তুর সরাসরি ও শক্ত আঘাত থেকে মাথার খুলিকে রক্ষা করা,মাথার ঘাম শোষণ করে চোখকে পরিষ্কার রাখা,হেলমেটের আকার মাথার পরিধি অনুযায়ী ছোট-বড় করা,থুতনির সাথে হেলমেটটিকে শক্তভাবে আটকে রাখা,0,PPE,"helmet,safety,ppe,maintenance",বাইরের শক্ত আবরণটি সরাসরি যেকোনো কঠিন আঘাত ও পতনশীল বস্তুর অভিঘাত সহ্য কর��ে ডিজাইন করা হয়েছে।,TRUE,,,,,
vq-085,bn,image_to_text,নিচের কোন ভূমিকাটি আঘাতের ধাক্কা শোষণ করে মাথায় সমানভাবে ছড়িয়ে দেয়?,img_17qyHjE-mQFkd1gJuY8wm2r7X_NFbK20L.jpg,হেলমেটের বাইরের অংশকে ধুলোবালি থেকে মুক্ত রাখা,আঘাতের ধাক্কা (shock) শোষণ করে পুরো মাথায় সমানভাবে ছড়িয়ে দেওয়া,চোখে অতিরিক্ত রোদ ও আলোর প্রবেশ আটকানো,কপালের ঘাম দ্রুত শুষে নিয়ে কাজ করার সময় আরাম দেওয়া,1,PPE,"helmet,safety,ppe,maintenance",এটি মাথায় সরাসরি শেল স্পর্শ করতে দেয় না এবং স্প্রিংয়ের মতো কাজ করে আঘাতের শক্তি হ্রাস করে।,TRUE,,,,,
vq-086,bn,image_to_text,নিচের কোন অংশ দিয়ে হেলমেটের পরিধি সহজে মাথার সাথে ফিট করা যায়?,img_17qyHjE-mQFkd1gJuY8wm2r7X_NFbK20L.jpg,হেলমেটের সাথে বাড়তি আলো বা ক্যামে��া যুক্ত করা,হেলমেটটি যাতে মাথা থেকে পিছলে পড়ে না যায় তা নিশ্চিত করা,সহজে নব ঘুরিয়ে হেলমেটের পরিধি নিখুঁতভাবে মাথার সাথে ফিট করা,হেলমেটের ভেতরের তাপমাত্রা নিয়ন্ত্রণ করা,2,PPE,"helmet,safety,ppe,maintenance",পেছনের এই নবটি ঘুরিয়ে হেলমেট খুব সহজে টাইট বা লুজ করা সম্ভব।,TRUE,,,,,
vq-087,bn,image_to_text,নিচের কোন অংশ কপালের ঘাম শুষে চোখে পড়া রোধ করে?,img_17qyHjE-mQFkd1gJuY8wm2r7X_NFbK20L.jpg,কপালের ঘাম শুষে নেওয়া এবং তা চোখে পড়া রোধ করা,হেলমেটের ওজন কমানো এবং মাথায় ঠান্ডা হাওয়া দেওয়া,পতনশীল বস্তুর আঘাতের ধাক্কা শোষণ করা,থুতনির সাথে ��িতাকে শক্তভাবে আটকে দেওয়া,0,PPE,"helmet,safety,ppe,maintenance",এটি কপাল��� থাকা একটি স্পঞ্জ বা নরম কাপড় যা ঘাম শুষে কাজকে আরামদায়ক করে।,TRUE,,,,,
vq-088,bn,image_to_text,নিচের কোন অংশ বাতাস বা ঝাঁকুনিতে হেলমেট মাথা থেকে পড়ে যাওয়া রোধ করে?,img_17qyHjE-mQFkd1gJuY8wm2r7X_NFbK20L.jpg,"ঝড়, বাতাসে বা মাথা নিচু করলে হেলমেট মাথা থেকে পড়ে যাওয়া রোধ করা",হেলমেটটিকে দেখতে আকর্ষণীয় ও সুন্দর রূপ দেওয়া,লাইনম্যানের কানের সুরক্ষায় ইয়ার প্লাগ হিসেবে কাজ করা,মাথা ও ঘাড়ের পেশিকে অতিরিক্ত আরাম প্রদান করা,0,PPE,"helmet,safety,ppe,maintenance",থুতনির নিচ দিয়ে যাওয়া এই ফিতাটি বিশেষ করে উঁচুতে বা খুঁটিতে কাজ করার সময় বেশি প্রয়োজন।,TRUE,,,,,
vq-089,bn,image_to_text,নিচের কোন অংশ চোখ ও মুখকে রোদ ও উপর থেকে পড়া কণা থেকে আংশিক রক্ষা করে?,img_17qyHjE-mQFkd1gJuY8wm2r7X_NFbK20L.jpg,"চোখ ও মুখকে সরাসরি রোদ, বৃষ্টি বা উপর থেকে পড়া কণা থেকে আংশিক বাঁচানো",হেলমেটটি বেল্ট বা পিঠে ঝুলিয়ে রাখার সুবিধাজনক হুক হিসেবে ব্যবহার করা,মাথার অতিরিক্ত ঘাম দ্রুত বাষ্পীভূত করে মাথা ঠান্ডা রাখতে সাহায্য করা,হেলমেটের ওপরের প্লাস্টিক বডিকে যেকোনো স্ক্র্যাচ ও ফাটল থেকে রক্ষা করা,0,PPE,"helmet,safety,ppe,maintenance",পিক বা সামনের সান-ভাইজার সদৃশ অংশটি চোখকে রোদ বা বৃষ্টির পানির ফোঁটা থেকে বাঁচায়।,TRUE,,,,,
vq-090,bn,image_to_text,হেলমেটে উপর থেকে আসা আঘাতের ধাক্কা (shock) শোষণ করার কাজটি নিচের কোন অংশটি করে থাকে?,img_17qyHjE-mQFkd1gJuY8wm2r7X_NFbK20L.jpg,চিহ্নিত অংশ 'A',চিহ্নিত অংশ 'D',চিহ্নিত অংশ 'E',চিহ্নিত অংশ 'H',1,PPE,"helmet,safety,ppe,maintenance",ভেতরের ফিতার নেট বা ঝুড়ি সদৃশ এই অংশটি মাথায় আঘাতের চাপ ছড়িয়ে দিয়ে ক্ষতি কমায়।,TRUE,,,,,
vq-091,bn,image_to_text,গরমের দিনে কাজ করার সময় কপাল থেকে ঘাম ঝরে চোখে পড়া বন্ধ করতে কোন অংশটি সাহায্য করে?,img_17qyHjE-mQFkd1gJuY8wm2r7X_NFbK20L.jpg,চিহ্নিত অংশ 'A',চিহ্নিত অংশ 'E',চিহ্নিত অংশ 'G',চিহ্নিত অংশ 'H',2,PPE,"helmet,safety,ppe,maintenance",কপালের নরম ঘাম শোষণকারী প্যাড বা স্ট্রিপটি এই কাজে সাহায্য করে।,TRUE,,,,,
vq-092,bn,image_to_text,"লাইনম্যান খুঁটিতে ওঠার সময় বাতাস বা ঝাঁকুনিতে হেলমেটটি য��তে নিচে না পড়ে যায়, সেজন্য কোনটি ব্যবহার করা বাধ্যতামূলক?",img_17qyHjE-mQFkd1gJuY8wm2r7X_NFbK20L.jpg,চিহ্নিত অংশ 'H',চিহ্নিত অংশ 'C',চিহ্নিত অংশ 'G',চিহ্নিত অংশ 'D',0,PPE,"helmet,safety,ppe,maintenance",থুতনির নিচে আটকে রাখা ফিতা ছাড়া হেলমেট পরা আর না পরা সমান কথা।,TRUE,,,,,
vq-093,bn,image_to_text,মাথার মাপ অনুযায়ী হেলমেটটিকে নিখুঁতভাবে টাইট করার জন্য নিচের কোন অংশটি ব্যবহার করা হয়?,img_17qyHjE-mQFkd1gJuY8wm2r7X_NFbK20L.jpg,চিহ্নিত অংশ 'F',চিহ্নিত অংশ 'C',চিহ্নিত অংশ 'A',চিহ্নিত অংশ 'H',0,PPE,"helmet,safety,ppe,maintenance",হেলমেটের পে���নের গোল নব বা ঘুরানো লকটি ঘুরিয়ে মাপ সমন্বয় করা হয়।,TRUE,,,,,
vq-094,bn,image_to_text,"হেলমেট যাতে মাথার চারপাশে সমান চাপ দিয়ে স্থির থাকে, তার জন্য মূলত কোন অংশটি গুরুত্বপূর্ণ ভূমিকা রাখে?",img_17qyHjE-mQFkd1gJuY8wm2r7X_NFbK20L.jpg,চিহ্নিত অংশ 'E',চিহ্নিত অংশ 'C',চিহ্নিত অংশ 'A',চিহ্নিত অংশ 'H',0,PPE,"helmet,safety,ppe,maintenance",মাথার চারপাশ জুড়ে থাকা বৃত্তাকার ফিতাটিই এই অংশটি।,TRUE,,,,,
vq-095,bn,image_to_text,ছবিতে দেখানো অংশগুলোর মধ্যে মাথার মধ্যবর্তী ফাঁকা স্থান বজায় রাখার কাজ কে করে?,img_17qyHjE-mQFkd1gJuY8wm2r7X_NFbK20L.jpg,চিহ্নিত অংশ 'D',চিহ্নিত অংশ 'C',চিহ্নিত অংশ 'F',চিহ্নিত অংশ 'H',0,PPE,"helmet,safety,ppe,maintenance",ভেতরের ফিতার নেট মাথাকে বাইরের আবরণ থেকে ন্যূনতম ১ ইঞ্চি দূরত্বে রেখে আঘাত থেকে বাঁচায়।,TRUE,,,,,
vq-096,bn,image_to_text,সেফটি হেলমেট ব্যবহারের পূর্বে ছবির কোন কোন অংশের ভালো কার্যকারিতা ও সঠিক ফিটিং অত্যন্ত জরুরি?,img_17qyHjE-mQFkd1gJuY8wm2r7X_NFbK20L.jpg,"সব কয়টি অংশ (A, C, D, E, F, G, H)",শুধুমাত্র বাইরের শক্ত আবরণ (A),শুধুমাত্র নিরাপত্তামূলক চিন স্ট্র্যাপ (H),শুধুমাত্র সামনের পিক বা ক্যাপের অংশ (C),0,PPE,"helmet,safety,ppe,maintenance",একটি নিরাপদ ও সফল কাজের জন্য হেলমেটের বাইরের ও ভেতরের সকল নিরাপত্তা অংশের নিখুঁত সমন্বয় জ��ুরি।,TRUE,,,,,
vq-111,bn,text_to_image,নিচের কোন ছবিটি 'পাইপ রেঞ্জ'-এর?,,img_1-GjE5CLrPGUNX0nNHUrh_8pCgJul4ihP.jpg,img_12YYOC6BFIItCNHgHoMTJrHPt3_AJTjlA.jpg,img_1SuK7lA0Vla32JVV0TBKiwFOjYmdT4wxV.jpg,img_1qZ1fKzqcwvRaRlm6UHEvJWr8VaOHYncy.jpg,0,Tools,"wrench,tools,hardware,maintenance",পাইপ রেঞ্জের চোয়ালে ধারালো খাঁজকাটা দাঁত থাকে যা গোল পাইপকে পিছলে যেতে দেয় না।,TRUE,,,,,
vq-112,bn,text_to_image,নিচের কোন ছবিটি 'স্লাই রেঞ্জ' বা 'অ্যাডজাস্টেবল রেঞ্চ'-এর?,,img_1HXCk5EiYsV1wasApwmSaJXoOt3kG1tTN.jpg,img_1SuK7lA0Vla32JVV0TBKiwFOjYmdT4wxV.jpg,img_1geVE4nF5seM65VDNFSWJpV6v_Zhi4VIv.jpg,img_1fBmcnKPfCD8-sTl8xnUQ-uufHJjCo9aq.jpg,1,Tools,"wrench,tools,hardware,maintenance",এর একটি ঘুরানো স্ক্রু থাকে যা দিয়ে চোয়াল ছোট-বড় করে যেকোনো সাইজের নাট-বল্টু খোলা যায়।,TRUE,,,,,
vq-113,bn,text_to_image,নিচের কোন ছবিটি 'গুটি রেঞ্জ' বা 'র্যাচেট রেঞ্চ'-এর?,,img_12YYOC6BFIItCNHgHoMTJrHPt3_AJTjlA.jpg,img_1qZ1fKzqcwvRaRlm6UHEvJWr8VaOHYncy.jpg,img_1fBmcnKPfCD8-sTl8xnUQ-uufHJjCo9aq.jpg,img_1-GjE5CLrPGUNX0nNHUrh_8pCgJul4ihP.jpg,2,Tools,"wrench,tools,hardware,maintenance",এর সাথে আলাদা আ���াদা সাইজের সকেট (গুটি) যুক্ত করে ব্যবহার করা হয় এবং বারবার নাট থেকে খুলতে হয় না।,TRUE,,,,,
vq-114,bn,text_to_image,নিচের কোন ছবিটি 'ডাল রেঞ্জ' বা 'ওপেন-এন্ড রেঞ্চ'-এর?,,img_1geVE4nF5seM65VDNFSWJpV6v_Zhi4VIv.jpg,img_1SuK7lA0Vla32JVV0TBKiwFOjYmdT4wxV.jpg,img_1HXCk5EiYsV1wasApwmSaJXoOt3kG1tTN.jpg,img_12YYOC6BFIItCNHgHoMTJrHPt3_AJTjlA.jpg,3,Tools,"wrench,tools,hardware,maintenance",এর দুই প্রান্ত খোলা ইউ (U) আকৃতির থাকে এবং দুই প্রান্তে ভিন্ন ভিন্ন মাপের নাট ঘোরানো যায়।,TRUE,,,,,
vq-115,bn,text_to_image,নিচের কোন ছবিটি 'হুইল রেঞ্জ' বা 'ক্রস রেঞ্জ'-এর?,,img_1geVE4nF5seM65VDNFSWJpV6v_Zhi4VIv.jpg,img_1fBmcnKPfCD8-sTl8xnUQ-uufHJjCo9aq.jpg,img_1qZ1fKzqcwvRaRlm6UHEvJWr8VaOHYncy.jpg,img_1HXCk5EiYsV1wasApwmSaJXoOt3kG1tTN.jpg,0,Tools,"wrench,tools,hardware,maintenance",এটি ইংরেজি 'X' বা 'L' আকৃতির হয়ে থাকে এবং এটি মূলত গাড়ির চাকার নাট খোলার জন্য ব্যবহৃত হয়।,TRUE,,,,,
vq-116,bn,text_to_image,নিচের কোন ছবিটি 'কম্বিনেশন রেঞ্চ'-এর?,,img_1SuK7lA0Vla32JVV0TBKiwFOjYmdT4wxV.jpg,img_1qZ1fKzqcwvRaRlm6UHEvJWr8VaOHYncy.jpg,img_12YYOC6BFIItCNHgHoMTJrHPt3_AJTjlA.jpg,img_1-GjE5CLrPGUNX0nNHUrh_8pCgJul4ihP.jpg,1,Tools,"wrench,tools,hardware,maintenance",এর এক মাথায় ডাল রেঞ্জ (খোলা) এবং অন্য মাথায় রিং রেঞ্জ (বন্ধ) থাকে। দুই মাথার সাইজ একই হয়ে থাকে।,TRUE,,,,,
vq-117,bn,text_to_image,নিচের কোন ছবিটি 'অ্যালেন কি' বা 'এল কি'-এর?,,img_1qZ1fKzqcwvRaRlm6UHEvJWr8VaOHYncy.jpg,img_12YYOC6BFIItCNHgHoMTJrHPt3_AJTjlA.jpg,img_1HXCk5EiYsV1wasApwmSaJXoOt3kG1tTN.jpg,img_1SuK7lA0Vla32JVV0TBKiwFOjYmdT4wxV.jpg,2,Tools,"wrench,tools,hardware,maintenance",এটি ইংরেজি 'L' অক্ষরের মতো দেখতে এবং এটি ছয় কোণাবিশিষ্ট (Hexagonal) হয়ে থাকে।,TRUE,,,,,
vq-118,bn,text_to_image,প্লাম্বিং বা গোল পাইপের কাজে নিচের কোন রেঞ্চটি ব্যবহার করা হয়?,,img_1HXCk5EiYsV1wasApwmSaJXoOt3kG1tTN.jpg,img_1-GjE5CLrPGUNX0nNHUrh_8pCgJul4ihP.jpg,img_1fBmcnKPfCD8-sTl8xnUQ-uufHJjCo9aq.jpg,img_1geVE4nF5seM65VDNFSWJpV6v_Zhi4VIv.jpg,1,Tools,"wrench,tools,hardware,maintenance",ছবিতে থাকা পাইপ রেঞ্জের খাঁজকাটা দাঁত গোল পাইপকে শক্তভাবে আঁকড়ে ধরে।,TRUE,,,,,
vq-119,bn,text_to_image,বারবার না খুলেই দ্রুত নাট টাইট বা লুজ করতে নিচের কোন রেঞ্চটি সবচেয়ে উপযুক্ত?,,img_1SuK7lA0Vla32JVV0TBKiwFOjYmdT4wxV.jpg,img_12YYOC6BFIItCNHgHoMTJrHPt3_AJTjlA.jpg,img_1qZ1fKzqcwvRaRlm6UHEvJWr8VaOHYncy.jpg,img_1fBmcnKPfCD8-sTl8xnUQ-uufHJjCo9aq.jpg,3,Tools,"wrench,tools,hardware,maintenance",র্যাচেট রেঞ্চ বা গুটি রেঞ্জে থাকা মেকানিজমের সাহায্যে হাতলটি শুধু একদিকে ঘুরিয়ে বারবার নাট টাইট করা যায়।,TRUE,,,,,
vq-120,bn,text_to_image,নিচের ছবিগুলোর মধ্যে কোনটি এইচটি বুশিং?,,dtr_lt_bushing.webp,dtr_ht_bushing.webp,dtr_radiator.webp,dtr_main_tank.webp,1,DTR Identification,ht_bushing,এটি উচ্চ ভোল্টেজ সাইডে সংযোগের প্রধান বুশিং।,TRUE,,dtr_lt_bushing.webp,dtr_ht_bushing.webp,dtr_radiator.webp,dtr_main_tank.webp
vq-121,bn,text_to_image,নিচের ছবিগুলোর মধ্যে কোনটি এলটি বুশিং?,,dtr_lt_bushing.webp,dtr_ht_bushing.webp,dtr_radiator.webp,dtr_main_tank.webp,0,DTR Identification,lt_bushing,এলটি সাইডে সাধারণত একাধিক ছোট বুশিং পাশাপাশি থাকে।,TRUE,,dtr_lt_bushing.webp,dtr_ht_bushing.webp,dtr_radiator.webp,dtr_main_tank.webp
vq-122,bn,text_to_image,নিচের ছবিগুলোর মধ্যে কোনটি রেডিয়েটর ব্যাংক?,,dtr_lt_bushing.webp,dtr_ht_bushing.webp,dtr_radiator.webp,dtr_main_tank.webp,2,DTR Identification,radiator,এটি তেল ঠান্ডা করতে প্রাকৃতিক বাতাস ব্যবহার করে।,TRUE,,dtr_lt_bushing.webp,dtr_ht_bushing.webp,dtr_radiator.webp,dtr_main_tank.webp
vq-123,bn,text_to_image,নিচের ছবিগুলোর মধ্যে কোনটি মেইন অয়েল ট্যাঙ্ক?,,dtr_lt_bushing.webp,dtr_ht_bushing.webp,dtr_radiator.webp,dtr_main_tank.webp,3,DTR Identification,main_tank,এটি ট্রান্সফরমারের প্রধান তেল ধারণকারী বডি।,TRUE,,dtr_lt_bushing.webp,dtr_ht_bushing.webp,dtr_radiator.webp,dtr_main_tank.webp
vq-125,bn,image_to_text,উচ্চতায় কাজ করার সময় পতন রোধে ব্যবহৃত এই সরঞ্জামের ব্যবহারের আগে কোনটি পরীক্ষা করা জরুরি?,img_13w1fWNGZg5UQXWuZxEyF6hk3IwncdefC.jpg,শুধুমাত্র কোমরের বেল্ট টাইট করা,ব্যবহারের আগে ডি-রিং পরীক্ষা করা,ল্যানিয়ার্ড হুকটি পকেটে রাখা,শুধু শোল্ডার স্ট্র্যাপ বেঁধে রাখা,1,PPE,"harness,fall_protection",কোমরের বেল্ট ও শোল্ডার স্ট্র্যাপ ঠিকভাবে টাইট করুন। ডি-রিং পরীক্ষা করুন।,TRUE,img_13w1fWNGZg5UQXWuZxEyF6hk3IwncdefC.jpg,,,,
vq-126,bn,image_to_text,বৈদ্যুতিক লাইনে কাজের এই গ্লাভস ব্যবহারের প্রধান শর্ত কী?,img_1MAUYMbUWD91sOWrr2S07vFnLFke6hReM.jpg,রোদে শুকিয়ে ব্যবহার করা,বাতাস দিয়ে ফুটো পরীক্ষা করা,সাবান জল দিয়ে ধুয়ে নেওয়া,তেল মেখে ব্যবহার করা,1,PPE,"gloves,electrical",প্রতিটি ব্যবহারের আগে বাতাসের মাধ্যমে ফুটো (pinhole) পরীক্ষা বাধ্যতামূলক।,TRUE,img_1MAUYMbUWD91sOWrr2S07vFnLFke6hReM.jpg,,,,
vq-127,bn,text_to_image,এবি ক্যাবলের মূল লাইন থেকে সার্ভিস লাইন বের করতে কোনটি?,,img_1I76aLipndV0iVXXQpbY0y8evnNn1Zf-v.jpg,img_1mdOcnBpdzvbzTGKiHI_L4on-HU6vdMsz.jpg,img_1hze6ij_rw6SvZ5k5gFrF6Y5dGW55uGPW.jpg,img_1bMetcuEvRyPg7mq7aZua_bKrtpPoUt5a.jpg,1,AB Cable Items,"ipc,connector",নাটটি ততক্ষণ টাইট দিন যতক্ষণ না শিয়ার হেড ভেঙে পড়ে।,TRUE,,img_1I76aLipndV0iVXXQpbY0y8evnNn1Zf-v.jpg,img_1mdOcnBpdzvbzTGKiHI_L4on-HU6vdMsz.jpg,img_1hze6ij_rw6SvZ5k5gFrF6Y5dGW55uGPW.jpg,img_1bMetcuEvRyPg7mq7aZua_bKrtpPoUt5a.jpg
vq-128,bn,image_to_text,এলটি (LT) লাইনের মোড় বা শেষ প্রান্তে ব্যবহৃত এই ইনসুলেটরটি কী?,img_1U_MIUBgX9Vm83lNewQxL9oVEPgEQnRdQ.jpg,পিন ইনসুলেটর,ডিস্ক ইনসুলেটর,শ্যাকল ইনসুলেটর,স্টে ইনসুলেটর,2,Insulators,"shackle,lt_line",এটি এলটি লাইনে তার বাঁধার জন্য ব্যবহৃত হয়।,TRUE,img_1U_MIUBgX9Vm83lNewQxL9oVEPgEQnRdQ.jpg,,,,
vq-129,bn,image_to_text,ছবিতে দেখানো ইনসুলেটরটি কী?,img_1XScwrEuTsvBz-2eFw0SOp300YRDtG7yI.jpg,পিন ইনসুলেটর,ডিস্ক ইনসুলেটর,শ্যাকল ইনসুলেটর,রিল ইনসুলেটর,1,Insulators,"disc,tension",ডিস্ক ইনসুলেটর টান বা সাসপেনশন লাইনে ব্যবহৃত হয়।,TRUE,img_1XScwrEuTsvBz-2eFw0SOp300YRDtG7yI.jpg,,,,
vq-130,bn,image_to_text,লাইনম্যানের জন্য সুরক্ষা হেলমেট হিসেবে কোন রঙটি সাধারণত উপযুক্ত?,img_13QNSikc8W6cAWqM6MXSYMdx7Mzs9OKx5.jpg,হলুদ,লাল,সবুজ,কালো,0,PPE,"helmet,safety",হলুদ রঙের হেলমেট সাধারণত লাইনম্যানরা ব্যবহার করেন।,TRUE,img_13QNSikc8W6cAWqM6MXSYMdx7Mzs9OKx5.jpg,,,,
vq-131,bn,text_to_image,লাইনে কাজের আগে শর্টিংয়ে ব্যবহৃত কপার শর্টিং চেন কোনটি?,,img_13CDnu-6m778I9EERIIeN4ph2noFSEr2U.jpg,img_1A3FquGBwOyJm0bB0tQiiOUYZImaFR3jC.jpg,img_1PygiMYqqr1QClPDVser-ZExOWwbl0btA.jpg,img_1tALpI6Qs6ImzmZUM1NNfHnSY3V9d4iIk.jpg,0,PPE,"shorting_chain,safety",লাইন বন্ধ থাকলেও শর্ট ও গ্রাউন্ড করা অত্যন্ত জরুরি।,TRUE,,img_13CDnu-6m778I9EERIIeN4ph2noFSEr2U.jpg,img_1A3FquGBwOyJm0bB0tQiiOUYZImaFR3jC.jpg,img_1PygiMYqqr1QClPDVser-ZExOWwbl0btA.jpg,img_1tALpI6Qs6ImzmZUM1NNfHnSY3V9d4iIk.jpg
vq-132,bn,image_to_text,ছবিতে দেখানো PPE-র প্রধান ব্যবহার কী?,img_1NU5KJYvyGcXpdFFB-FkVj5MmOWcMwRsb.jpg,চোখকে ধুলো থেকে রক্ষা,আর্ক ফ্ল্যাশের তাপ ও স্ফুলিঙ্গ রোধ,কানে শব্দ কমানো,মাথা ঠান্ডা রাখা,1,PPE,"arc_flash,face_shield",সাধারণ গগলস আর্ক ফ্ল্যাশের তীব্র তাপ রোধ করতে পারে না।,TRUE,img_1NU5KJYvyGcXpdFFB-FkVj5MmOWcMwRsb.jpg,,,,
vq-133,bn,text_to_image,বিপজ্জনক এলাকা ঘেরাও করতে ব্যবহৃত সতর্কতা ফিতা কোনটি?,,img_1QnkOm0ImKOGOSdydswUmfbCntb8ilRde.jpg,img_1PygiMYqqr1QClPDVser-ZExOWwbl0btA.jpg,img_1UsgT9FrXx7c148VPL7mOk7_--FdnCClI.jpg,img_13QNSikc8W6cAWqM6MXSYMdx7Mzs9OKx5.jpg,0,PPE,"hazard_ribbon,cordon",হাজার্ড রিবন সতর্কতা ফিতা হিসেবে ব্যবহৃত হয়।,TRUE,,img_1QnkOm0ImKOGOSdydswUmfbCntb8ilRde.jpg,img_1PygiMYqqr1QClPDVser-ZExOWwbl0btA.jpg,img_1UsgT9FrXx7c148VPL7mOk7_--FdnCClI.jpg,img_13QNSikc8W6cAWqM6MXSYMdx7Mzs9OKx5.jpg
vq-134,bn,image_to_text,ক্যাবলের মাথায় লাগ (Lugs) চাপ দিয়ে লাগানোর এই টুলটি কী?,img_1ph1HlGtDILcPhA7Prdjm1woSMkT9jlbq.jpg,ওয়্যার গ্রিপ ক্ল্যাম্প,হাইড্রোলিক ক্রিম্পিং টুল,চেন পুলি,ইনসুলেটেড হ্যান্ড টুলস,1,Tools,"crimping,lugs",ক্রিম্পিংয়ের পর সংযোগটি টেনে পরীক্ষা করুন।,TRUE,img_1ph1HlGtDILcPhA7Prdjm1woSMkT9jlbq.jpg,,,,
vq-136,bn,image_to_text,লাইন শর্ট ও গ্রাউন্ডের আগে অবশিষ্ট চার্জ মাটিতে পাঠাতে কোন সরঞ্জাম প্রথমে ব্যবহার করা হয়?,img_13CDnu-6m778I9EERIIeN4ph2noFSEr2U.jpg,ডিসচার্জ রড (আর্থিং রড),কপার শর্টিং চেন,মেগার,ফেজ চেকার,0,Safety,"discharge_rod,earthing",লাইন বন্ধ থাকলেও ডিসচার্জ ও গ্রাউন্ড করা জরুরি।,TRUE,img_13CDnu-6m778I9EERIIeN4ph2noFSEr2U.jpg,,,,
vq-137,bn,image_to_text,টানা তারের (Stay Wire) মাঝখানে সুরক্ষার জন্য ব্যবহৃত এই ইনসুলেটরটি কী?,img_1JSmzPpPfrxTPs9V_Sk8k5xakiNsZ6pIh.jpg,পিন ইনসুলেটর,শ্যাকল ইনসুলেটর,ডিস্ক ইনসুলেটর,স্টে (এগ) ইনসুলেটর,3,Insulators,"stay_insulator,safety",স্টে ওয়্যারে বিদ্যুতিয়ন রোধে এটি বাধ্যতামূলক।,TRUE,img_1JSmzPpPfrxTPs9V_Sk8k5xakiNsZ6pIh.jpg,,,,
